player,transfermarkt_player_id,match_method,match_key,match_score,fbref_birth_year,birth_year_validated
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Ionuț Radu,,missing,,,1997,False
Gio Reyna,,missing,,,2002,False
Vinicius Souza,73741.0,token,souza,1.0,1999,False
Kostas Tsimikas,,missing,,,1996,False
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Illia Zabarnyi,659089.0,fuzzy,ilya zabarnyi,0.9388888888888889,2002,True
Illia Zabarnyi,659089.0,fuzzy,ilya zabarnyi,0.9388888888888889,2002,True
Illia Zabarnyi,659089.0,fuzzy,ilya zabarnyi,0.9388888888888889,2002,True
Joshua Acheampong,1004708.0,fuzzy,josh acheampong,0.9875,2006,True
Joshua Acheampong,1004708.0,fuzzy,josh acheampong,0.9875,2006,True
Joshua Acheampong,1004708.0,fuzzy,josh acheampong,0.9875,2006,True
Asher Agbinone,,missing,,,2005,False
Olabade Aluko,,missing,,,0,False
Harrison Armstrong,,missing,,,2007,False
Victor Bernth Kristiansen,564529.0,token,kristiansen victor,1.0,2002,False
Victor Bernth Kristiansen,564529.0,token,kristiansen victor,1.0,2002,False
Ben Brereton,426192.0,token,ben brereton diaz,1.0,1999,False
Ben Brereton,426192.0,token,ben brereton diaz,1.0,1999,False
Emi Buendía,,missing,,,1996,False
Youssef Chermiti,670688.0,token,chermiti,1.0,2004,False
Youssef Chermiti,670688.0,token,chermiti,1.0,2004,False
Roman Dixon,,missing,,,2004,False
Jáder Durán,,missing,,,2003,False
Ronnie Edwards,,missing,,,2003,False
Jake Evans,,missing,,,0,False
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Abdul Fatawu Issahaku,864121.0,token,fatawu issahaku,1.0,2004,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Nicolás González,466805.0,fuzzy,nico gonzalez,0.9465517241379311,2002,True
Nicolás González,466805.0,fuzzy,nico gonzalez,0.9465517241379311,2002,True
Ali Al Hamadi,,missing,,,2002,False
Marcus Harness,339795.0,fuzzy,marcus barnes,0.9388888888888889,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Son Heung-min,91845.0,fuzzy,son heung min,1.0,1992,True
Son Heung-min,91845.0,fuzzy,son heung min,1.0,1992,True
Son Heung-min,91845.0,fuzzy,son heung min,1.0,1992,True
Son Heung-min,91845.0,fuzzy,son heung min,1.0,1992,True
Son Heung-min,91845.0,fuzzy,son heung min,1.0,1992,True
Harry Howell,,missing,,,2008,False
Andy Irving,,missing,,,2000,False
Kim Jisoo,709767.0,fuzzy,kim ji soo,0.9973684210526316,2004,True
Ferdi Kadioglu,369316.0,fuzzy,ferdi kadıoglu,0.9785714285714286,1999,True
Ferdi Kadioglu,369316.0,fuzzy,ferdi kadıoglu,0.9785714285714286,1999,True
Max Kilman,,missing,,,1997,False
Will Lankshear,,missing,,,2005,False
Valentino Livramento,,missing,,,2002,False
Edmond-Paris Maghoma,470596.0,token,maghoma paris,1.0,2001,False
Mateus Mane,51547.0,token,mane,1.0,2007,False
Jayden Meghoma,,missing,,,2006,False
Shumaira Mheuka,,missing,,,2007,False
Jeremy Monga,,missing,,,2009,False
Mykhailo Mudryk,537860.0,fuzzy,mykhaylo mudryk,0.9833333333333334,2001,True
Mykhailo Mudryk,537860.0,fuzzy,mykhaylo mudryk,0.9833333333333334,2001,True
Mykhailo Mudryk,537860.0,fuzzy,mykhaylo mudryk,0.9833333333333334,2001,True
Chidozie Obi-Martin,,missing,,,2007,False
Nico O’Reilly,743413.0,fuzzy,nico o reilly,0.9730769230769232,2005,True
Nico O’Reilly,743413.0,fuzzy,nico o reilly,0.9730769230769232,2005,True
Emerson Palmieri,39073.0,token,emerson,1.0,1994,False
Emerson Palmieri,39073.0,token,emerson,1.0,1994,False
Emerson Palmieri,39073.0,token,emerson,1.0,1994,False
Emerson Palmieri,39073.0,token,emerson,1.0,1994,False
Emerson Palmieri,39073.0,token,emerson,1.0,1994,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Jaden Philogene Bidace,665390.0,token,jaden philogene,1.0,2002,False
Remy Rees-Dottin,,missing,,,2006,False
Jay Robinson,128909.0,fuzzy,jack robinson,0.88,2007,False
Zain Silcott-Duberry,,missing,,,2005,False
Jahmai Simpson-Pusey,,missing,,,2005,False
William Smallbone,444211.0,fuzzy,will smallbone,0.9532258064516129,2000,True
William Smallbone,444211.0,fuzzy,will smallbone,0.9532258064516129,2000,True
William Smallbone,444211.0,fuzzy,will smallbone,0.9532258064516129,2000,True
Kostas Tsimikas,,missing,,,1996,False
Hákon Valdimarsson,488935.0,fuzzy,hakon rafn valdimarsson,0.9280487804878049,2001,True
Hákon Valdimarsson,488935.0,fuzzy,hakon rafn valdimarsson,0.9280487804878049,2001,True
Ben Winterburn,,missing,,,2004,False
Nathan Wood-Gordon,294798.0,token,nathan,1.0,2002,False
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Illia Zabarnyi,659089.0,fuzzy,ilya zabarnyi,0.9388888888888889,2002,True
Illia Zabarnyi,659089.0,fuzzy,ilya zabarnyi,0.9388888888888889,2002,True
Illia Zabarnyi,659089.0,fuzzy,ilya zabarnyi,0.9388888888888889,2002,True
Joshua Acheampong,1004708.0,fuzzy,josh acheampong,0.9875,2006,True
Joshua Acheampong,1004708.0,fuzzy,josh acheampong,0.9875,2006,True
Joshua Acheampong,1004708.0,fuzzy,josh acheampong,0.9875,2006,True
Jhon Arias,,missing,,,1997,False
Harrison Armstrong,,missing,,,2007,False
Daniel Ballard,92117.0,token,daniel,1.0,1999,False
Emi Buendía,,missing,,,1996,False
Jair Cunha,,missing,,,2005,False
El Hadji Malick Diouf,,missing,,,2004,False
Max Dowman,,missing,,,2009,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Idrissa Gana Gueye,126665.0,token,gueye idrissa,1.0,1989,False
Ben Gannon-Doak,719673.0,token,ben doak,1.0,2005,False
Ben Gannon-Doak,719673.0,token,ben doak,1.0,2005,False
Ben Gannon-Doak,719673.0,token,ben doak,1.0,2005,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Toti Gomes,606718.0,token,toti,1.0,1999,False
Nicolás González,466805.0,fuzzy,nico gonzalez,0.9465517241379311,2002,True
Nicolás González,466805.0,fuzzy,nico gonzalez,0.9465517241379311,2002,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Hwang Hee-chan,292246.0,fuzzy,hwang hee chan,1.0,1996,True
Trai Hume,,missing,,,2002,False
Andy Irving,,missing,,,2000,False
Igor Jesus,13959.0,token,igor,1.0,2001,False
Ferdi Kadioglu,369316.0,fuzzy,ferdi kadıoglu,0.9785714285714286,1999,True
Ferdi Kadioglu,369316.0,fuzzy,ferdi kadıoglu,0.9785714285714286,1999,True
Max Kilman,,missing,,,1997,False
Joe Knight,,missing,,,2005,False
Jonah Kusi-Asare,,missing,,,2007,False
Josh Laurent,,missing,,,1995,False
Valentino Livramento,,missing,,,2002,False
Florentino Luís,357162.0,token,florentino,1.0,1999,False
Hannibal Mejbri,607224.0,token,hannibal,1.0,2003,False
Hannibal Mejbri,607224.0,token,hannibal,1.0,2003,False
Hannibal Mejbri,607224.0,token,hannibal,1.0,2003,False
Hannibal Mejbri,607224.0,token,hannibal,1.0,2003,False
Veljko Milosavljević,,missing,,,2007,False
Dan Neil,,missing,,,2001,False
Rio Ngumoha,,missing,,,2008,False
Nehemiah Oriola,,missing,,,2007,False
Nico O’Reilly,743413.0,fuzzy,nico o reilly,0.9730769230769232,2005,True
Nico O’Reilly,743413.0,fuzzy,nico o reilly,0.9730769230769232,2005,True
Bradley Paul Burrowes,,missing,,,2008,False
Đorđe Petrović,,missing,,,1999,False
Yeremi Pino,568157.0,fuzzy,yeremy pino,0.9590909090909091,2002,True
Chris Rigg,3233.0,token,chris,1.0,2007,False
Ao Tanaka,,missing,,,1998,False
Tom Watson,58381.0,token,tom,1.0,2006,False
Estêvão Willian,52769.0,token,willian,1.0,2007,False
Ben Winterburn,,missing,,,2004,False
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Yehor Yarmoliuk,717411.0,fuzzy,yegor yarmolyuk,0.9166666666666667,2004,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Joseph Whitworth,670840.0,fuzzy,joe whitworth,0.9465517241379311,2004,True
Joseph Whitworth,670840.0,fuzzy,joe whitworth,0.9465517241379311,2004,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Đorđe Petrović,,missing,,,1999,False
Ionuț Radu,,missing,,,1997,False
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Łukasz Fabiański,29692.0,fuzzy,lukasz fabianski,0.9875,1985,True
Hákon Valdimarsson,488935.0,fuzzy,hakon rafn valdimarsson,0.9280487804878049,2001,True
Hákon Valdimarsson,488935.0,fuzzy,hakon rafn valdimarsson,0.9280487804878049,2001,True
Đorđe Petrović,,missing,,,1999,False
